# Time          1.0000E-01
# Units: Log10 mol/kgw
    Distance      pH             H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq)   (UO2)2(OH)2++  (UO2)2OH+++    (UO2)3(OH)4++  (UO2)3(OH)5+   (UO2)3(OH)7-   (UO2)4(OH)7+   Al(OH)2+       AlHPO4+        AlO2-          AlOH++         H2PO4-         H3PO4(aq)      HAlO2(aq)      OH-            PO4---         UO2(H2PO4)(H3  UO2(H2PO4)2(a  UO2(OH)2(aq)   UO2(OH)3-      UO2(OH)4--     UO2H2PO4+      UO2H3PO4++     UO2HPO4(aq)    UO2OH+         UO2PO4-      
   8.650000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.750000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.850000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   8.950000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.050000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.150000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.250000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.350000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.450000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.550000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.650000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.750000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.850000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
   9.950000E+01   7.500322E+00  -7.499664E+00  -6.176090E+00  -1.536829E+01  -3.728123E+00  -1.972442E+01  -2.000000E+00  -3.008575E+01  -3.465507E+01  -4.110626E+01  -3.726786E+01  -3.772907E+01  -4.835614E+01  -1.096691E+01  -1.415229E+01  -8.250972E+00  -1.282767E+01  -6.477139E+00  -1.181382E+01  -9.304021E+00  -6.490121E+00  -1.099096E+01  -3.183113E+01  -2.534147E+01  -1.504102E+01  -1.644724E+01  -2.275223E+01  -2.173356E+01  -2.959190E+01  -1.746599E+01  -1.743489E+01  -1.632501E+01
