# Time          1.0000E+00
# Units: Mol/L Porous Medium/s
    Distance      Quartz         Kaolinite      (UO2)3(PO4)2.  Bogusite     
   9.050000E+01   1.327317E-15  -1.999817E-14   0.000000E+00   5.879473E-39
   9.150000E+01   1.312596E-15  -1.999809E-14   0.000000E+00   5.634482E-39
   9.250000E+01   1.297856E-15  -1.999800E-14   0.000000E+00   5.392354E-39
   9.350000E+01   1.283138E-15  -1.999788E-14   0.000000E+00   5.153713E-39
   9.450000E+01   1.268484E-15  -1.999774E-14   0.000000E+00   4.919135E-39
   9.550000E+01   1.253933E-15  -1.999756E-14   0.000000E+00   4.689142E-39
   9.650000E+01   1.239521E-15  -1.999734E-14   0.000000E+00   4.464206E-39
   9.750000E+01   1.225284E-15  -1.999706E-14   0.000000E+00   4.244746E-39
   9.850000E+01   1.211254E-15  -1.999672E-14   0.000000E+00   4.031127E-39
   9.950000E+01   1.197462E-15  -1.999629E-14   0.000000E+00   3.823663E-39
