# Time          1.0000E+00
# Units: Mol/m^3 porous medium
    Distance      H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq) 
   6.450000E+01  -2.503014E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.156208E-10   0.000000E+00
   6.550000E+01  -2.514628E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.156184E-10   0.000000E+00
   6.650000E+01  -2.527773E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.156157E-10   0.000000E+00
   6.750000E+01  -2.542576E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.156128E-10   0.000000E+00
   6.850000E+01  -2.559167E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.156093E-10   0.000000E+00
   6.950000E+01  -2.577684E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.156054E-10   0.000000E+00
   7.050000E+01  -2.598266E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.156013E-10   0.000000E+00
   7.150000E+01  -2.621053E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155970E-10   0.000000E+00
   7.250000E+01  -2.646170E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155919E-10   0.000000E+00
   7.350000E+01  -2.673774E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155867E-10   0.000000E+00
   7.450000E+01  -2.704006E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155815E-10   0.000000E+00
   7.550000E+01  -2.737009E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155763E-10   0.000000E+00
   7.650000E+01  -2.772907E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155703E-10   0.000000E+00
   7.750000E+01  -2.811867E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155646E-10   0.000000E+00
   7.850000E+01  -2.854031E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155591E-10   0.000000E+00
   7.950000E+01  -2.899544E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155540E-10   0.000000E+00
   8.050000E+01  -2.948532E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155485E-10   0.000000E+00
   8.150000E+01  -3.001160E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155438E-10   0.000000E+00
   8.250000E+01  -3.057570E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155397E-10   0.000000E+00
   8.350000E+01  -3.117896E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155361E-10   0.000000E+00
   8.450000E+01  -3.182249E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155320E-10   0.000000E+00
   8.550000E+01  -3.250792E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155286E-10   0.000000E+00
   8.650000E+01  -3.323671E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155264E-10   0.000000E+00
   8.750000E+01  -3.401005E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155251E-10   0.000000E+00
   8.850000E+01  -3.482902E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155243E-10   0.000000E+00
   8.950000E+01  -3.569471E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155241E-10   0.000000E+00
   9.050000E+01  -3.660808E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155240E-10   0.000000E+00
   9.150000E+01  -3.757007E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155243E-10   0.000000E+00
   9.250000E+01  -3.858181E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155259E-10   0.000000E+00
   9.350000E+01  -3.964371E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155279E-10   0.000000E+00
   9.450000E+01  -4.075630E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155306E-10   0.000000E+00
   9.550000E+01  -4.191958E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155330E-10   0.000000E+00
   9.650000E+01  -4.313424E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155367E-10   0.000000E+00
   9.750000E+01  -4.440040E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155421E-10   0.000000E+00
   9.850000E+01  -4.571753E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155489E-10   0.000000E+00
   9.950000E+01  -4.708499E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.155568E-10   0.000000E+00
