title = "dataset simple_upper_aquifer"
variables = "x", "y", "z", "fh_w", "p_w", "ph_w", "rho_w", "s_w", "theta_w", "s_g", "theta_g", "s_n", "theta_n", "q_root"
zone t = "Flow variables, solution time =  3.500E+01 years       " i =  100, j =    1, k =    1,  f=point
  0.0000000E+00  0.0000000E+00  0.3030303E+01  0.1129893E+02  0.8111518E+05  0.8268622E+01  0.1000000E+04  0.5529114E+00  0.2156354E+00  0.4470886E+00  0.1743646E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3131313E+01  0.1137948E+02  0.8091447E+05  0.8248162E+01  0.1000000E+04  0.5516237E+00  0.2151333E+00  0.4483763E+00  0.1748667E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3232323E+01  0.1146206E+02  0.8073368E+05  0.8229733E+01  0.1000000E+04  0.5504776E+00  0.2146863E+00  0.4495224E+00  0.1753137E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3333333E+01  0.1154649E+02  0.8057107E+05  0.8213157E+01  0.1000000E+04  0.5494578E+00  0.2142885E+00  0.4505422E+00  0.1757115E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3434343E+01  0.1163261E+02  0.8042503E+05  0.8198270E+01  0.1000000E+04  0.5485505E+00  0.2139347E+00  0.4514495E+00  0.1760653E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3535354E+01  0.1172027E+02  0.8029404E+05  0.8184917E+01  0.1000000E+04  0.5477435E+00  0.2136200E+00  0.4522565E+00  0.1763800E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3636364E+01  0.1180932E+02  0.8017667E+05  0.8172953E+01  0.1000000E+04  0.5470260E+00  0.2133401E+00  0.4529740E+00  0.1766599E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3737374E+01  0.1189962E+02  0.8007163E+05  0.8162245E+01  0.1000000E+04  0.5463881E+00  0.2130914E+00  0.4536119E+00  0.1769086E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3838384E+01  0.1199105E+02  0.7997769E+05  0.8152670E+01  0.1000000E+04  0.5458211E+00  0.2128702E+00  0.4541789E+00  0.1771298E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3939394E+01  0.1208351E+02  0.7989377E+05  0.8144115E+01  0.1000000E+04  0.5453172E+00  0.2126737E+00  0.4546828E+00  0.1773263E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4040404E+01  0.1217688E+02  0.7981884E+05  0.8136477E+01  0.1000000E+04  0.5448694E+00  0.2124991E+00  0.4551306E+00  0.1775009E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4141414E+01  0.1227108E+02  0.7975199E+05  0.8129662E+01  0.1000000E+04  0.5444716E+00  0.2123439E+00  0.4555284E+00  0.1776561E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4242424E+01  0.1236601E+02  0.7969237E+05  0.8123586E+01  0.1000000E+04  0.5441182E+00  0.2122061E+00  0.4558818E+00  0.1777939E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4343434E+01  0.1246160E+02  0.7963925E+05  0.8118170E+01  0.1000000E+04  0.5438043E+00  0.2120837E+00  0.4561957E+00  0.1779163E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4444444E+01  0.1255779E+02  0.7959192E+05  0.8113346E+01  0.1000000E+04  0.5435255E+00  0.2119750E+00  0.4564745E+00  0.1780250E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4545455E+01  0.1265450E+02  0.7954978E+05  0.8109050E+01  0.1000000E+04  0.5432780E+00  0.2118784E+00  0.4567220E+00  0.1781216E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4646465E+01  0.1275169E+02  0.7951228E+05  0.8105227E+01  0.1000000E+04  0.5430581E+00  0.2117927E+00  0.4569419E+00  0.1782073E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4747475E+01  0.1284930E+02  0.7947890E+05  0.8101825E+01  0.1000000E+04  0.5428629E+00  0.2117165E+00  0.4571371E+00  0.1782835E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4848485E+01  0.1294728E+02  0.7944922E+05  0.8098799E+01  0.1000000E+04  0.5426896E+00  0.2116489E+00  0.4573104E+00  0.1783511E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4949495E+01  0.1304560E+02  0.7942282E+05  0.8096108E+01  0.1000000E+04  0.5425357E+00  0.2115889E+00  0.4574643E+00  0.1784111E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5050505E+01  0.1314422E+02  0.7939935E+05  0.8093716E+01  0.1000000E+04  0.5423991E+00  0.2115357E+00  0.4576009E+00  0.1784643E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5151515E+01  0.1324310E+02  0.7937849E+05  0.8091589E+01  0.1000000E+04  0.5422779E+00  0.2114884E+00  0.4577221E+00  0.1785116E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5252525E+01  0.1334222E+02  0.7935995E+05  0.8089699E+01  0.1000000E+04  0.5421702E+00  0.2114464E+00  0.4578298E+00  0.1785536E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5353535E+01  0.1344155E+02  0.7934347E+05  0.8088019E+01  0.1000000E+04  0.5420747E+00  0.2114091E+00  0.4579253E+00  0.1785909E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5454545E+01  0.1354107E+02  0.7932883E+05  0.8086527E+01  0.1000000E+04  0.5419898E+00  0.2113760E+00  0.4580102E+00  0.1786240E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5555556E+01  0.1364076E+02  0.7931583E+05  0.8085202E+01  0.1000000E+04  0.5419146E+00  0.2113467E+00  0.4580854E+00  0.1786533E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5656566E+01  0.1374059E+02  0.7930428E+05  0.8084025E+01  0.1000000E+04  0.5418477E+00  0.2113206E+00  0.4581523E+00  0.1786794E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5757576E+01  0.1384056E+02  0.7929403E+05  0.8082979E+01  0.1000000E+04  0.5417884E+00  0.2112975E+00  0.4582116E+00  0.1787025E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5858586E+01  0.1394064E+02  0.7928492E+05  0.8082051E+01  0.1000000E+04  0.5417358E+00  0.2112770E+00  0.4582642E+00  0.1787230E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5959596E+01  0.1404082E+02  0.7927683E+05  0.8081226E+01  0.1000000E+04  0.5416891E+00  0.2112587E+00  0.4583109E+00  0.1787413E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6060606E+01  0.1414110E+02  0.7926965E+05  0.8080494E+01  0.1000000E+04  0.5416476E+00  0.2112426E+00  0.4583524E+00  0.1787574E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6161616E+01  0.1424146E+02  0.7926327E+05  0.8079844E+01  0.1000000E+04  0.5416108E+00  0.2112282E+00  0.4583892E+00  0.1787718E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6262626E+01  0.1434189E+02  0.7925761E+05  0.8079267E+01  0.1000000E+04  0.5415782E+00  0.2112155E+00  0.4584218E+00  0.1787845E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6363636E+01  0.1444239E+02  0.7925259E+05  0.8078755E+01  0.1000000E+04  0.5415492E+00  0.2112042E+00  0.4584508E+00  0.1787958E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6464646E+01  0.1454295E+02  0.7924813E+05  0.8078300E+01  0.1000000E+04  0.5415235E+00  0.2111942E+00  0.4584765E+00  0.1788058E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6565657E+01  0.1464355E+02  0.7924417E+05  0.8077897E+01  0.1000000E+04  0.5415006E+00  0.2111852E+00  0.4584994E+00  0.1788148E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6666667E+01  0.1474421E+02  0.7924065E+05  0.8077538E+01  0.1000000E+04  0.5414804E+00  0.2111773E+00  0.4585196E+00  0.1788227E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6767677E+01  0.1484490E+02  0.7923753E+05  0.8077220E+01  0.1000000E+04  0.5414624E+00  0.2111703E+00  0.4585376E+00  0.1788297E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6868687E+01  0.1494563E+02  0.7923476E+05  0.8076938E+01  0.1000000E+04  0.5414465E+00  0.2111641E+00  0.4585535E+00  0.1788359E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6969697E+01  0.1504638E+02  0.7923231E+05  0.8076688E+01  0.1000000E+04  0.5414323E+00  0.2111586E+00  0.4585677E+00  0.1788414E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7070707E+01  0.1514717E+02  0.7923012E+05  0.8076465E+01  0.1000000E+04  0.5414197E+00  0.2111537E+00  0.4585803E+00  0.1788463E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7171717E+01  0.1524799E+02  0.7922819E+05  0.8076268E+01  0.1000000E+04  0.5414086E+00  0.2111493E+00  0.4585914E+00  0.1788507E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7272727E+01  0.1534882E+02  0.7922647E+05  0.8076093E+01  0.1000000E+04  0.5413987E+00  0.2111455E+00  0.4586013E+00  0.1788545E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7373737E+01  0.1544967E+02  0.7922494E+05  0.8075937E+01  0.1000000E+04  0.5413899E+00  0.2111421E+00  0.4586101E+00  0.1788579E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7474747E+01  0.1555055E+02  0.7922359E+05  0.8075799E+01  0.1000000E+04  0.5413821E+00  0.2111390E+00  0.4586179E+00  0.1788610E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7575758E+01  0.1565143E+02  0.7922239E+05  0.8075677E+01  0.1000000E+04  0.5413752E+00  0.2111363E+00  0.4586248E+00  0.1788637E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7676768E+01  0.1575234E+02  0.7922132E+05  0.8075568E+01  0.1000000E+04  0.5413691E+00  0.2111339E+00  0.4586309E+00  0.1788661E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7777778E+01  0.1585325E+02  0.7922038E+05  0.8075472E+01  0.1000000E+04  0.5413636E+00  0.2111318E+00  0.4586364E+00  0.1788682E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7878788E+01  0.1595417E+02  0.7921954E+05  0.8075386E+01  0.1000000E+04  0.5413588E+00  0.2111299E+00  0.4586412E+00  0.1788701E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.7979798E+01  0.1605511E+02  0.7921879E+05  0.8075310E+01  0.1000000E+04  0.5413545E+00  0.2111283E+00  0.4586455E+00  0.1788717E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8080808E+01  0.1615605E+02  0.7921813E+05  0.8075243E+01  0.1000000E+04  0.5413507E+00  0.2111268E+00  0.4586493E+00  0.1788732E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8181818E+01  0.1625700E+02  0.7921755E+05  0.8075183E+01  0.1000000E+04  0.5413473E+00  0.2111255E+00  0.4586527E+00  0.1788745E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8282828E+01  0.1635796E+02  0.7921702E+05  0.8075130E+01  0.1000000E+04  0.5413443E+00  0.2111243E+00  0.4586557E+00  0.1788757E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8383838E+01  0.1645892E+02  0.7921656E+05  0.8075083E+01  0.1000000E+04  0.5413417E+00  0.2111232E+00  0.4586583E+00  0.1788768E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8484848E+01  0.1655989E+02  0.7921615E+05  0.8075041E+01  0.1000000E+04  0.5413393E+00  0.2111223E+00  0.4586607E+00  0.1788777E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8585859E+01  0.1666086E+02  0.7921579E+05  0.8075004E+01  0.1000000E+04  0.5413372E+00  0.2111215E+00  0.4586628E+00  0.1788785E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8686869E+01  0.1676184E+02  0.7921547E+05  0.8074971E+01  0.1000000E+04  0.5413353E+00  0.2111208E+00  0.4586647E+00  0.1788792E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8787879E+01  0.1686282E+02  0.7921518E+05  0.8074942E+01  0.1000000E+04  0.5413337E+00  0.2111201E+00  0.4586663E+00  0.1788799E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8888889E+01  0.1696380E+02  0.7921492E+05  0.8074916E+01  0.1000000E+04  0.5413322E+00  0.2111196E+00  0.4586678E+00  0.1788804E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8989899E+01  0.1706479E+02  0.7921470E+05  0.8074893E+01  0.1000000E+04  0.5413309E+00  0.2111191E+00  0.4586691E+00  0.1788809E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9090909E+01  0.1716578E+02  0.7921450E+05  0.8074872E+01  0.1000000E+04  0.5413298E+00  0.2111186E+00  0.4586702E+00  0.1788814E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9191919E+01  0.1726677E+02  0.7921432E+05  0.8074854E+01  0.1000000E+04  0.5413288E+00  0.2111182E+00  0.4586712E+00  0.1788818E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9292929E+01  0.1736777E+02  0.7921416E+05  0.8074838E+01  0.1000000E+04  0.5413279E+00  0.2111179E+00  0.4586721E+00  0.1788821E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9393939E+01  0.1746876E+02  0.7921402E+05  0.8074824E+01  0.1000000E+04  0.5413271E+00  0.2111176E+00  0.4586729E+00  0.1788824E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9494949E+01  0.1756976E+02  0.7921390E+05  0.8074811E+01  0.1000000E+04  0.5413263E+00  0.2111173E+00  0.4586737E+00  0.1788827E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9595960E+01  0.1767076E+02  0.7921379E+05  0.8074800E+01  0.1000000E+04  0.5413257E+00  0.2111170E+00  0.4586743E+00  0.1788830E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9696970E+01  0.1777176E+02  0.7921369E+05  0.8074790E+01  0.1000000E+04  0.5413251E+00  0.2111168E+00  0.4586749E+00  0.1788832E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9797980E+01  0.1787276E+02  0.7921360E+05  0.8074781E+01  0.1000000E+04  0.5413246E+00  0.2111166E+00  0.4586754E+00  0.1788834E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.9898990E+01  0.1797376E+02  0.7921353E+05  0.8074773E+01  0.1000000E+04  0.5413242E+00  0.2111164E+00  0.4586758E+00  0.1788836E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.1000000E+02  0.1807477E+02  0.7921346E+05  0.8074766E+01  0.1000000E+04  0.5413238E+00  0.2111163E+00  0.4586762E+00  0.1788837E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
