# Time          1.5000E+00
# Units: Log10 mol/kgw
    Distance      pH             H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq)   (UO2)2(OH)2++  (UO2)2OH+++    (UO2)3(OH)4++  (UO2)3(OH)5+   (UO2)3(OH)7-   (UO2)4(OH)7+   Al(OH)2+       AlHPO4+        AlO2-          AlOH++         H2PO4-         H3PO4(aq)      HAlO2(aq)      OH-            PO4---         UO2(H2PO4)(H3  UO2(H2PO4)2(a  UO2(OH)2(aq)   UO2(OH)3-      UO2(OH)4--     UO2H2PO4+      UO2H3PO4++     UO2HPO4(aq)    UO2OH+         UO2PO4-      
   8.850000E+01   2.933548E+00  -2.920527E+00  -8.528202E+00  -4.488001E+00  -3.588932E+00  -1.442089E+01  -2.000000E+00  -2.866383E+01  -2.860237E+01  -4.356595E+01  -4.433297E+01  -5.392774E+01  -5.930286E+01  -9.318747E+00  -5.774513E+00  -1.573636E+01  -6.574080E+00  -4.301370E+00  -5.084291E+00  -1.223564E+01  -1.104390E+01  -1.784503E+01  -1.767381E+01  -1.576393E+01  -1.892270E+01  -2.488269E+01  -3.571556E+01  -1.430585E+01  -1.755876E+01  -1.461807E+01  -1.673679E+01  -1.803085E+01
   8.950000E+01   2.934373E+00  -2.921368E+00  -8.528099E+00  -4.487853E+00  -3.589021E+00  -1.442114E+01  -2.000000E+00  -2.866262E+01  -2.860206E+01  -4.356326E+01  -4.432942E+01  -5.392253E+01  -5.929784E+01  -9.316826E+00  -5.774074E+00  -1.573279E+01  -6.573035E+00  -4.302043E+00  -5.085773E+00  -1.223288E+01  -1.104309E+01  -1.784418E+01  -1.767615E+01  -1.576543E+01  -1.892124E+01  -2.488041E+01  -3.571251E+01  -1.430670E+01  -1.756049E+01  -1.461808E+01  -1.673616E+01  -1.803006E+01
   9.050000E+01   2.935286E+00  -2.922298E+00  -8.527991E+00  -4.487784E+00  -3.589134E+00  -1.442142E+01  -2.000000E+00  -2.866127E+01  -2.860172E+01  -4.356030E+01  -4.432548E+01  -5.391677E+01  -5.929228E+01  -9.314796E+00  -5.773687E+00  -1.572893E+01  -6.571973E+00  -4.302791E+00  -5.087415E+00  -1.222992E+01  -1.104220E+01  -1.784325E+01  -1.767875E+01  -1.576709E+01  -1.891961E+01  -2.487789E+01  -3.570914E+01  -1.430766E+01  -1.756241E+01  -1.461810E+01  -1.673547E+01  -1.802918E+01
   9.150000E+01   2.936292E+00  -2.923323E+00  -8.527876E+00  -4.487798E+00  -3.589270E+00  -1.442172E+01  -2.000000E+00  -2.865978E+01  -2.860134E+01  -4.355702E+01  -4.432114E+01  -5.391042E+01  -5.928615E+01  -9.312649E+00  -5.773356E+00  -1.572477E+01  -6.570893E+00  -4.303621E+00  -5.089230E+00  -1.222675E+01  -1.104121E+01  -1.784224E+01  -1.768161E+01  -1.576894E+01  -1.891783E+01  -2.487512E+01  -3.570542E+01  -1.430871E+01  -1.756453E+01  -1.461813E+01  -1.673471E+01  -1.802822E+01
   9.250000E+01   2.937399E+00  -2.924450E+00  -8.527755E+00  -4.487903E+00  -3.589432E+00  -1.442206E+01  -2.000000E+00  -2.865815E+01  -2.860092E+01  -4.355342E+01  -4.431636E+01  -5.390342E+01  -5.927940E+01  -9.310377E+00  -5.773085E+00  -1.572029E+01  -6.569794E+00  -4.304539E+00  -5.091232E+00  -1.222334E+01  -1.104013E+01  -1.784112E+01  -1.768478E+01  -1.577097E+01  -1.891586E+01  -2.487207E+01  -3.570133E+01  -1.430987E+01  -1.756686E+01  -1.461816E+01  -1.673387E+01  -1.802717E+01
   9.350000E+01   2.938612E+00  -2.925686E+00  -8.527627E+00  -4.488104E+00  -3.589621E+00  -1.442242E+01  -2.000000E+00  -2.865635E+01  -2.860046E+01  -4.354945E+01  -4.431111E+01  -5.389574E+01  -5.927198E+01  -9.307970E+00  -5.772878E+00  -1.571545E+01  -6.568675E+00  -4.305550E+00  -5.093432E+00  -1.221970E+01  -1.103894E+01  -1.783990E+01  -1.768825E+01  -1.577321E+01  -1.891369E+01  -2.486871E+01  -3.569684E+01  -1.431114E+01  -1.756943E+01  -1.461820E+01  -1.673294E+01  -1.802602E+01
   9.450000E+01   2.939941E+00  -2.927039E+00  -8.527491E+00  -4.488407E+00  -3.589839E+00  -1.442281E+01  -2.000000E+00  -2.865437E+01  -2.859994E+01  -4.354511E+01  -4.430535E+01  -5.388734E+01  -5.926386E+01  -9.305420E+00  -5.772740E+00  -1.571025E+01  -6.567533E+00  -4.306661E+00  -5.095844E+00  -1.221579E+01  -1.103764E+01  -1.783857E+01  -1.769206E+01  -1.577566E+01  -1.891132E+01  -2.486504E+01  -3.569192E+01  -1.431254E+01  -1.757223E+01  -1.461824E+01  -1.673193E+01  -1.802476E+01
   9.550000E+01   2.941391E+00  -2.928516E+00  -8.527347E+00  -4.488818E+00  -3.590088E+00  -1.442325E+01  -2.000000E+00  -2.865222E+01  -2.859938E+01  -4.354037E+01  -4.429908E+01  -5.387816E+01  -5.925500E+01  -9.302717E+00  -5.772676E+00  -1.570464E+01  -6.566368E+00  -4.307878E+00  -5.098482E+00  -1.221161E+01  -1.103622E+01  -1.783713E+01  -1.769623E+01  -1.577835E+01  -1.890874E+01  -2.486104E+01  -3.568655E+01  -1.431408E+01  -1.757530E+01  -1.461829E+01  -1.673082E+01  -1.802339E+01
   9.650000E+01   2.942970E+00  -2.930124E+00  -8.527193E+00  -4.489344E+00  -3.590369E+00  -1.442371E+01  -2.000000E+00  -2.864987E+01  -2.859877E+01  -4.353520E+01  -4.429224E+01  -5.386816E+01  -5.924535E+01  -9.299853E+00  -5.772689E+00  -1.569862E+01  -6.565177E+00  -4.309209E+00  -5.101359E+00  -1.220713E+01  -1.103467E+01  -1.783555E+01  -1.770078E+01  -1.578129E+01  -1.890592E+01  -2.485667E+01  -3.568070E+01  -1.431575E+01  -1.757865E+01  -1.461835E+01  -1.672962E+01  -1.802191E+01
   9.750000E+01   2.944685E+00  -2.931871E+00  -8.527031E+00  -4.489991E+00  -3.590685E+00  -1.442422E+01  -2.000000E+00  -2.864731E+01  -2.859809E+01  -4.352958E+01  -4.428480E+01  -5.385729E+01  -5.923485E+01  -9.296819E+00  -5.772785E+00  -1.569216E+01  -6.563960E+00  -4.310658E+00  -5.104488E+00  -1.220235E+01  -1.103299E+01  -1.783385E+01  -1.770573E+01  -1.578449E+01  -1.890286E+01  -2.485193E+01  -3.567435E+01  -1.431756E+01  -1.758228E+01  -1.461842E+01  -1.672830E+01  -1.802029E+01
   9.850000E+01   2.946544E+00  -2.933764E+00  -8.526858E+00  -4.490764E+00  -3.591036E+00  -1.442476E+01  -2.000000E+00  -2.864453E+01  -2.859736E+01  -4.352348E+01  -4.427673E+01  -5.384551E+01  -5.922346E+01  -9.293604E+00  -5.772967E+00  -1.568522E+01  -6.562715E+00  -4.312232E+00  -5.107885E+00  -1.219724E+01  -1.103117E+01  -1.783200E+01  -1.771110E+01  -1.578796E+01  -1.889953E+01  -2.484679E+01  -3.566746E+01  -1.431954E+01  -1.758622E+01  -1.461850E+01  -1.672688E+01  -1.801855E+01
   9.950000E+01   2.948554E+00  -2.935811E+00  -8.526674E+00  -4.491672E+00  -3.591424E+00  -1.442535E+01  -2.000000E+00  -2.864152E+01  -2.859655E+01  -4.351688E+01  -4.426800E+01  -5.383276E+01  -5.921113E+01  -9.290202E+00  -5.773241E+00  -1.567780E+01  -6.561440E+00  -4.313939E+00  -5.111561E+00  -1.219179E+01  -1.102920E+01  -1.783001E+01  -1.771691E+01  -1.579172E+01  -1.889594E+01  -2.484122E+01  -3.566000E+01  -1.432167E+01  -1.759048E+01  -1.461858E+01  -1.672533E+01  -1.801666E+01
