# Time          5.0000E-01
# Units: Mol/m^3 porous medium
    Distance      H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq) 
   6.450000E+01  -9.808343E-11   0.000000E+00   0.000000E+00   0.000000E+00   1.157141E-10   0.000000E+00
   6.550000E+01  -1.011114E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157151E-10   0.000000E+00
   6.650000E+01  -1.038922E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157165E-10   0.000000E+00
   6.750000E+01  -1.064479E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157173E-10   0.000000E+00
   6.850000E+01  -1.088193E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157177E-10   0.000000E+00
   6.950000E+01  -1.110627E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157180E-10   0.000000E+00
   7.050000E+01  -1.132462E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157185E-10   0.000000E+00
   7.150000E+01  -1.154461E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157189E-10   0.000000E+00
   7.250000E+01  -1.177486E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157180E-10   0.000000E+00
   7.350000E+01  -1.202635E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157173E-10   0.000000E+00
   7.450000E+01  -1.231316E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157161E-10   0.000000E+00
   7.550000E+01  -1.265443E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157144E-10   0.000000E+00
   7.650000E+01  -1.307612E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157107E-10   0.000000E+00
   7.750000E+01  -1.361424E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157070E-10   0.000000E+00
   7.850000E+01  -1.431757E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.157019E-10   0.000000E+00
   7.950000E+01  -1.525016E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156952E-10   0.000000E+00
   8.050000E+01  -1.648009E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156853E-10   0.000000E+00
