# Time          1.5000E+00
# Units: Weight % Mineral
    Distance      Quartz         Kaolinite      (UO2)3(PO4)2.  Bogusite     
   4.950000E+01   5.764481E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.050000E+01   5.764481E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.150000E+01   5.764481E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.250000E+01   5.764481E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.350000E+01   5.764481E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.450000E+01   5.764481E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.550000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.650000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.750000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.850000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   5.950000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.050000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.150000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.250000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.350000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.450000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.550000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.650000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.750000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.850000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   6.950000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   7.050000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   7.150000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   7.250000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   7.350000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   7.450000E+01   5.764480E+01   4.234827E+01   0.000000E+00   6.921855E-03
   7.550000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   7.650000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   7.750000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   7.850000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
   7.950000E+01   5.764480E+01   4.234828E+01   0.000000E+00   6.921855E-03
