# Time          2.5000E-01
# Units: Mol/m^3 porous medium
    Distance      H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq) 
   6.450000E+01  -2.296385E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   6.550000E+01  -2.296402E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   6.650000E+01  -2.296413E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   6.750000E+01  -2.296419E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   6.850000E+01  -2.296423E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   6.950000E+01  -2.296425E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.050000E+01  -2.296426E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.150000E+01  -2.296427E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.250000E+01  -2.296427E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.350000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.450000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.550000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.650000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.750000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.850000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   7.950000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.050000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.150000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.250000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.350000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.450000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.550000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.650000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.750000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.850000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   8.950000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.050000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.150000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.250000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.350000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.450000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.550000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.650000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.750000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.850000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
   9.950000E+01  -2.296428E-10   0.000000E+00   0.000000E+00   0.000000E+00   1.156789E-10   0.000000E+00
